Customer ID,Purchase Date,Product Category,Product Price,Quantity,Total Purchase Amount,Payment Method,Customer Age,Returns,Customer Name,Age,Gender,Churn,Year of Purchase,Month of Purchase,Day of Purchase,Weekday of Purchase,Age Category
23891,2023-04-13 08:45:27,Electronics,352,3,511,Cash,26,0.0,Jennifer Shaw,26,Female,0,2023,4,13,3,21-40
23891,2020-08-02 19:03:59,Books,76,3,1624,Credit Card,26,1.0,Jennifer Shaw,26,Female,0,2020,8,2,6,21-40
23891,2020-08-06 06:19:05,Home,499,1,4885,PayPal,26,1.0,Jennifer Shaw,26,Female,0,2020,8,6,3,21-40
23891,2020-06-01 12:14:39,Books,28,1,3074,PayPal,26,0.0,Jennifer Shaw,26,Female,0,2020,6,1,0,21-40
23891,2021-06-05 14:24:07,Books,307,4,4826,PayPal,26,1.0,Jennifer Shaw,26,Female,0,2021,6,5,5,21-40
23891,2021-01-14 09:40:48,Home,364,2,3355,PayPal,26,0.0,Jennifer Shaw,26,Female,0,2021,1,14,3,21-40
23891,2023-01-14 10:30:53,Books,295,1,2428,PayPal,26,1.0,Jennifer Shaw,26,Female,0,2023,1,14,5,21-40
46153,2023-05-03 10:46:59,Home,148,5,2190,Credit Card,56,0.0,Tony Chen,56,Male,0,2023,5,3,2,41-60
46153,2022-11-08 17:20:32,Books,67,2,5055,PayPal,56,,Tony Chen,56,Male,0,2022,11,8,1,41-60
46153,2020-05-19 08:00:17,Electronics,83,2,2374,PayPal,56,0.0,Tony Chen,56,Male,0,2020,5,19,1,41-60
46153,2023-08-04 14:08:07,Electronics,167,1,316,Credit Card,56,0.0,Tony Chen,56,Male,0,2023,8,4,4,41-60
46153,2020-09-04 15:02:17,Clothing,333,4,1654,Credit Card,56,0.0,Tony Chen,56,Male,0,2020,9,4,4,41-60
46153,2021-09-15 13:30:51,Clothing,397,5,2755,Credit Card,56,1.0,Tony Chen,56,Male,0,2021,9,15,2,41-60
46153,2023-04-16 05:44:10,Books,98,4,2105,Cash,56,1.0,Tony Chen,56,Male,0,2023,4,16,6,41-60
10807,2022-09-25 09:59:10,Electronics,172,4,4040,Cash,31,0.0,Jon Chavez,31,Female,1,2022,9,25,6,21-40
10807,2020-06-30 03:26:26,Books,133,2,3084,Credit Card,31,1.0,Jon Chavez,31,Female,1,2020,6,30,1,21-40
10807,2020-06-17 21:47:23,Home,327,5,1404,PayPal,31,0.0,Jon Chavez,31,Female,1,2020,6,17,2,21-40
33300,2020-09-07 13:00:03,Books,125,4,4781,Cash,32,1.0,Lisa Duran,32,Female,1,2020,9,7,0,21-40
33300,2021-09-18 23:46:35,Clothing,170,3,3865,Cash,32,1.0,Lisa Duran,32,Female,1,2021,9,18,5,21-40
33300,2020-12-02 13:37:49,Books,429,5,3652,Credit Card,32,1.0,Lisa Duran,32,Female,1,2020,12,2,2,21-40
33300,2021-07-07 04:42:25,Home,419,4,2328,Cash,32,1.0,Lisa Duran,32,Female,1,2021,7,7,2,21-40
36614,2023-05-13 14:09:37,Clothing,198,1,3659,Credit Card,19,1.0,Mrs. Amy Owens MD,19,Male,1,2023,5,13,5,0-20
36614,2020-12-30 14:35:50,Home,273,2,3101,PayPal,19,0.0,Mrs. Amy Owens MD,19,Male,1,2020,12,30,2,0-20
36614,2022-09-02 02:46:26,Books,363,2,2272,Cash,19,,Mrs. Amy Owens MD,19,Male,1,2022,9,2,4,0-20
36614,2023-07-03 05:38:47,Books,433,5,4736,Credit Card,19,,Mrs. Amy Owens MD,19,Male,1,2023,7,3,0,0-20
36614,2023-03-20 13:30:01,Books,259,1,3212,Credit Card,19,0.0,Mrs. Amy Owens MD,19,Male,1,2023,3,20,0,0-20
36614,2020-09-21 20:16:48,Books,405,1,5011,Credit Card,19,0.0,Mrs. Amy Owens MD,19,Male,1,2020,9,21,0,0-20
36614,2022-07-25 00:01:11,Electronics,362,4,1221,Credit Card,19,1.0,Mrs. Amy Owens MD,19,Male,1,2022,7,25,0,0-20
36614,2021-03-05 02:40:49,Electronics,239,4,4489,Credit Card,19,0.0,Mrs. Amy Owens MD,19,Male,1,2021,3,5,4,0-20
36614,2021-08-23 11:55:46,Clothing,405,5,1475,Credit Card,19,0.0,Mrs. Amy Owens MD,19,Male,1,2021,8,23,0,0-20
36614,2023-08-18 16:33:09,Electronics,311,3,3401,Cash,19,0.0,Mrs. Amy Owens MD,19,Male,1,2023,8,18,4,0-20
5981,2022-05-02 13:03:26,Electronics,144,1,5086,Cash,19,1.0,Bryan Bowen,19,Female,0,2022,5,2,0,0-20
5981,2020-02-19 22:44:06,Electronics,294,4,735,Cash,19,1.0,Bryan Bowen,19,Female,0,2020,2,19,2,0-20
5981,2021-10-15 20:48:26,Clothing,339,3,3797,Cash,19,,Bryan Bowen,19,Female,0,2021,10,15,4,0-20
5981,2021-12-18 00:09:49,Home,315,5,135,Credit Card,19,0.0,Bryan Bowen,19,Female,0,2021,12,18,5,0-20
5981,2022-04-03 04:36:13,Books,426,3,771,Cash,19,0.0,Bryan Bowen,19,Female,0,2022,4,3,6,0-20
5981,2022-09-08 10:58:45,Electronics,155,1,2053,PayPal,19,1.0,Bryan Bowen,19,Female,0,2022,9,8,3,0-20
8946,2023-02-08 10:00:51,Home,164,3,3015,Crypto,39,0.0,Courtney Lane,39,Male,0,2023,2,8,2,21-40
8946,2023-06-02 19:46:47,Clothing,462,3,5047,Credit Card,39,0.0,Courtney Lane,39,Male,0,2023,6,2,4,21-40
8946,2022-01-15 17:30:29,Electronics,297,1,219,Crypto,39,,Courtney Lane,39,Male,0,2022,1,15,5,21-40
8946,2023-03-14 12:43:13,Clothing,175,3,1057,Credit Card,39,1.0,Courtney Lane,39,Male,0,2023,3,14,1,21-40
8946,2023-01-09 18:14:27,Home,467,1,2313,Credit Card,39,0.0,Courtney Lane,39,Male,0,2023,1,9,0,21-40
8946,2022-05-01 16:37:01,Books,233,3,3951,Credit Card,39,1.0,Courtney Lane,39,Male,0,2022,5,1,6,21-40
16361,2021-02-24 05:40:42,Clothing,82,1,4312,Cash,26,,Katherine Wall,26,Male,0,2021,2,24,2,21-40
16361,2020-10-11 13:37:49,Clothing,360,4,4490,Credit Card,26,0.0,Katherine Wall,26,Male,0,2020,10,11,6,21-40
16361,2022-11-15 23:41:48,Electronics,398,4,2172,Cash,26,0.0,Katherine Wall,26,Male,0,2022,11,15,1,21-40
16361,2021-08-30 16:21:29,Books,69,4,4907,PayPal,26,0.0,Katherine Wall,26,Male,0,2021,8,30,0,21-40
16361,2020-12-16 20:43:41,Electronics,426,1,3448,Credit Card,26,1.0,Katherine Wall,26,Male,0,2020,12,16,2,21-40
16361,2020-02-15 02:24:55,Home,17,4,4127,Credit Card,26,1.0,Katherine Wall,26,Male,0,2020,2,15,5,21-40
48634,2023-08-13 03:09:42,Clothing,148,2,1398,Credit Card,54,1.0,Kristopher Reed,54,Male,0,2023,8,13,6,41-60
48634,2022-01-14 05:37:56,Books,456,3,2050,PayPal,54,0.0,Kristopher Reed,54,Male,0,2022,1,14,4,41-60
48634,2023-06-01 13:49:53,Electronics,330,3,3744,PayPal,54,0.0,Kristopher Reed,54,Male,0,2023,6,1,3,41-60
48634,2022-12-21 04:12:59,Clothing,294,1,1892,PayPal,54,,Kristopher Reed,54,Male,0,2022,12,21,2,41-60
48634,2023-09-05 07:38:58,Books,402,3,4565,Credit Card,54,0.0,Kristopher Reed,54,Male,0,2023,9,5,1,41-60
43690,2023-04-03 14:45:20,Books,37,5,873,PayPal,60,1.0,Sandra Foster,60,Male,0,2023,4,3,0,41-60
43690,2020-02-27 01:53:03,Clothing,152,4,2455,Credit Card,60,0.0,Sandra Foster,60,Male,0,2020,2,27,3,41-60
43690,2022-08-23 08:03:09,Electronics,425,4,4292,PayPal,60,,Sandra Foster,60,Male,0,2022,8,23,1,41-60
43690,2021-02-22 18:47:02,Home,50,3,2945,Cash,60,1.0,Sandra Foster,60,Male,0,2021,2,22,0,41-60
43690,2021-01-05 04:07:26,Electronics,338,4,5004,Credit Card,60,1.0,Sandra Foster,60,Male,0,2021,1,5,1,41-60
43690,2021-10-09 05:06:06,Books,324,3,4007,PayPal,60,,Sandra Foster,60,Male,0,2021,10,9,5,41-60
31073,2020-09-13 09:11:18,Clothing,129,2,981,Crypto,66,0.0,Mike Hernandez,66,Female,0,2020,9,13,6,61-80
31073,2020-09-28 22:15:50,Clothing,96,1,1949,Crypto,66,0.0,Mike Hernandez,66,Female,0,2020,9,28,0,61-80
31073,2020-04-12 17:13:36,Clothing,180,3,585,PayPal,66,1.0,Mike Hernandez,66,Female,0,2020,4,12,6,61-80
31073,2021-08-09 23:20:00,Clothing,112,5,1455,PayPal,66,1.0,Mike Hernandez,66,Female,0,2021,8,9,0,61-80
31073,2023-07-07 23:52:43,Books,115,2,2460,Credit Card,66,0.0,Mike Hernandez,66,Female,0,2023,7,7,4,61-80
31073,2021-12-21 10:03:14,Books,448,5,4205,Credit Card,66,0.0,Mike Hernandez,66,Female,0,2021,12,21,1,61-80
31073,2020-12-02 13:30:25,Clothing,479,3,2703,Credit Card,66,0.0,Mike Hernandez,66,Female,0,2020,12,2,2,61-80
31073,2023-01-19 02:29:33,Electronics,469,1,3553,Crypto,66,1.0,Mike Hernandez,66,Female,0,2023,1,19,3,61-80
31741,2023-03-29 19:41:50,Clothing,237,5,2257,Cash,24,1.0,Amanda Barber,24,Female,0,2023,3,29,2,21-40
31741,2022-11-29 00:28:47,Books,63,5,3820,PayPal,24,0.0,Amanda Barber,24,Female,0,2022,11,29,1,21-40
31741,2020-12-02 15:30:41,Clothing,241,4,2769,PayPal,24,1.0,Amanda Barber,24,Female,0,2020,12,2,2,21-40
31741,2021-03-20 13:47:26,Clothing,74,4,3291,Cash,24,1.0,Amanda Barber,24,Female,0,2021,3,20,5,21-40
31741,2021-12-28 17:00:33,Clothing,74,4,1045,Credit Card,24,1.0,Amanda Barber,24,Female,0,2021,12,28,1,21-40
31741,2023-05-01 01:18:04,Books,459,4,3127,Credit Card,24,0.0,Amanda Barber,24,Female,0,2023,5,1,0,21-40
31741,2020-06-08 04:32:38,Clothing,171,3,3255,Cash,24,1.0,Amanda Barber,24,Female,0,2020,6,8,0,21-40
31741,2020-06-30 14:38:48,Clothing,436,4,3669,PayPal,24,0.0,Amanda Barber,24,Female,0,2020,6,30,1,21-40
6476,2021-09-30 23:14:31,Electronics,246,4,2848,Credit Card,32,0.0,Nancy Hernandez,32,Male,1,2021,9,30,3,21-40
6476,2021-11-27 15:12:20,Electronics,330,4,278,PayPal,32,0.0,Nancy Hernandez,32,Male,1,2021,11,27,5,21-40
6476,2022-08-16 04:21:40,Clothing,148,4,573,PayPal,32,1.0,Nancy Hernandez,32,Male,1,2022,8,16,1,21-40
6476,2023-06-30 04:01:46,Books,89,4,2058,PayPal,32,1.0,Nancy Hernandez,32,Male,1,2023,6,30,4,21-40
6476,2021-12-21 05:59:56,Books,478,5,4787,Crypto,32,0.0,Nancy Hernandez,32,Male,1,2021,12,21,1,21-40
35355,2020-03-04 00:22:16,Home,237,3,2149,Credit Card,27,0.0,Rebecca Oliver,27,Male,0,2020,3,4,2,21-40
35355,2023-09-09 01:57:50,Home,217,1,3319,Cash,27,0.0,Rebecca Oliver,27,Male,0,2023,9,9,5,21-40
35355,2022-11-24 21:03:03,Clothing,125,1,515,Credit Card,27,1.0,Rebecca Oliver,27,Male,0,2022,11,24,3,21-40
35355,2023-07-30 21:07:33,Books,426,1,2681,PayPal,27,1.0,Rebecca Oliver,27,Male,0,2023,7,30,6,21-40
35355,2021-08-22 12:01:20,Clothing,445,1,223,PayPal,27,1.0,Rebecca Oliver,27,Male,0,2021,8,22,6,21-40
35355,2020-03-17 15:48:59,Clothing,89,2,3909,PayPal,27,0.0,Rebecca Oliver,27,Male,0,2020,3,17,1,21-40
35355,2020-11-06 06:20:11,Clothing,312,2,2156,PayPal,27,1.0,Rebecca Oliver,27,Male,0,2020,11,6,4,21-40
35355,2023-03-30 02:21:59,Home,51,4,2217,Credit Card,27,0.0,Rebecca Oliver,27,Male,0,2023,3,30,3,21-40
35355,2023-01-03 09:29:09,Books,357,2,3813,PayPal,27,0.0,Rebecca Oliver,27,Male,0,2023,1,3,1,21-40
35355,2022-01-19 00:28:44,Electronics,18,2,4295,Credit Card,27,1.0,Rebecca Oliver,27,Male,0,2022,1,19,2,21-40
39216,2020-04-26 11:36:00,Clothing,344,4,1891,Credit Card,28,1.0,Sean Marshall,28,Male,0,2020,4,26,6,21-40
39216,2020-02-29 04:27:57,Books,434,3,3918,Credit Card,28,0.0,Sean Marshall,28,Male,0,2020,2,29,5,21-40
39216,2020-06-13 03:07:22,Electronics,301,5,198,Cash,28,0.0,Sean Marshall,28,Male,0,2020,6,13,5,21-40
39216,2023-06-09 06:21:31,Clothing,477,5,3113,Credit Card,28,,Sean Marshall,28,Male,0,2023,6,9,4,21-40
39216,2023-06-24 23:38:28,Electronics,151,1,3521,PayPal,28,0.0,Sean Marshall,28,Male,0,2023,6,24,5,21-40
39216,2021-03-16 04:47:59,Books,399,3,4753,PayPal,28,1.0,Sean Marshall,28,Male,0,2021,3,16,1,21-40
23944,2021-02-23 18:17:45,Books,433,3,4578,Credit Card,24,0.0,Jennifer Brooks,24,Male,0,2021,2,23,1,21-40
23944,2021-11-30 02:06:28,Books,133,1,4704,Credit Card,24,0.0,Jennifer Brooks,24,Male,0,2021,11,30,1,21-40
23944,2021-06-07 12:09:16,Electronics,311,5,350,Credit Card,24,1.0,Jennifer Brooks,24,Male,0,2021,6,7,0,21-40
23944,2020-04-02 18:48:15,Clothing,72,1,3124,Credit Card,24,,Jennifer Brooks,24,Male,0,2020,4,2,3,21-40
23944,2021-02-05 04:25:57,Home,154,2,1277,Crypto,24,,Jennifer Brooks,24,Male,0,2021,2,5,4,21-40
23944,2020-07-09 06:59:08,Clothing,347,2,2153,PayPal,24,0.0,Jennifer Brooks,24,Male,0,2020,7,9,3,21-40
39209,2022-12-20 18:23:35,Home,82,1,364,Credit Card,36,1.0,Timothy Sanchez,36,Female,0,2022,12,20,1,21-40
39209,2020-07-04 21:43:45,Clothing,421,1,2391,PayPal,36,,Timothy Sanchez,36,Female,0,2020,7,4,5,21-40
39209,2022-02-11 22:40:38,Electronics,190,4,4721,Credit Card,36,0.0,Timothy Sanchez,36,Female,0,2022,2,11,4,21-40
39209,2023-07-09 14:18:45,Books,93,2,3334,Cash,36,,Timothy Sanchez,36,Female,0,2023,7,9,6,21-40
39209,2021-03-05 02:46:48,Clothing,255,4,3320,Credit Card,36,0.0,Timothy Sanchez,36,Female,0,2021,3,5,4,21-40
39209,2021-07-21 00:09:59,Electronics,250,5,810,Credit Card,36,1.0,Timothy Sanchez,36,Female,0,2021,7,21,2,21-40
31204,2023-08-27 09:34:47,Home,145,3,3679,Crypto,47,1.0,Zachary Jenkins,47,Female,1,2023,8,27,6,41-60
31204,2022-11-10 10:53:15,Books,49,2,627,Credit Card,47,1.0,Zachary Jenkins,47,Female,1,2022,11,10,3,41-60
31204,2021-12-30 17:15:55,Books,308,2,2030,Cash,47,0.0,Zachary Jenkins,47,Female,1,2021,12,30,3,41-60
31204,2021-10-03 10:17:46,Clothing,231,5,2392,Credit Card,47,0.0,Zachary Jenkins,47,Female,1,2021,10,3,6,41-60
21097,2023-06-12 11:06:38,Home,269,1,1565,Credit Card,29,1.0,Crystal Owens,29,Female,0,2023,6,12,0,21-40
21097,2022-08-11 21:46:17,Books,167,1,2778,PayPal,29,1.0,Crystal Owens,29,Female,0,2022,8,11,3,21-40
21097,2021-10-19 22:37:53,Electronics,24,3,527,PayPal,29,,Crystal Owens,29,Female,0,2021,10,19,1,21-40
21097,2020-03-24 05:50:58,Home,200,4,2693,PayPal,29,,Crystal Owens,29,Female,0,2020,3,24,1,21-40
21097,2023-03-19 22:37:27,Clothing,310,3,347,PayPal,29,1.0,Crystal Owens,29,Female,0,2023,3,19,6,21-40
46410,2020-08-09 17:40:39,Home,242,1,1311,Credit Card,69,1.0,Samantha Taylor,69,Female,0,2020,8,9,6,61-80
46410,2021-05-21 14:14:14,Clothing,34,5,1391,Cash,69,,Samantha Taylor,69,Female,0,2021,5,21,4,61-80
46410,2021-02-13 14:59:29,Home,334,3,3924,PayPal,69,0.0,Samantha Taylor,69,Female,0,2021,2,13,5,61-80
46410,2020-08-17 08:11:53,Electronics,414,3,1571,Credit Card,69,,Samantha Taylor,69,Female,0,2020,8,17,0,61-80
46410,2020-03-16 00:13:13,Clothing,347,5,5088,PayPal,69,0.0,Samantha Taylor,69,Female,0,2020,3,16,0,61-80
46410,2020-08-29 11:38:31,Books,183,1,1470,Credit Card,69,1.0,Samantha Taylor,69,Female,0,2020,8,29,5,61-80
28121,2021-07-24 22:07:16,Books,482,4,4086,Credit Card,30,,Nicole Golden,30,Female,1,2021,7,24,5,21-40
28121,2022-10-16 03:48:39,Books,435,1,4469,PayPal,30,0.0,Nicole Golden,30,Female,1,2022,10,16,6,21-40
28121,2020-05-20 05:17:23,Home,447,1,3441,PayPal,30,1.0,Nicole Golden,30,Female,1,2020,5,20,2,21-40
28121,2023-07-08 05:43:24,Books,33,5,1327,PayPal,30,0.0,Nicole Golden,30,Female,1,2023,7,8,5,21-40
28121,2023-02-06 15:57:20,Books,448,5,4385,Cash,30,1.0,Nicole Golden,30,Female,1,2023,2,6,0,21-40
28121,2020-08-21 15:33:34,Books,80,1,4024,PayPal,30,1.0,Nicole Golden,30,Female,1,2020,8,21,4,21-40
28121,2021-07-01 13:07:19,Clothing,491,4,3954,Credit Card,30,1.0,Nicole Golden,30,Female,1,2021,7,1,3,21-40
41291,2023-06-23 07:43:19,Home,444,5,4521,Credit Card,41,0.0,Allison Barber,41,Female,1,2023,6,23,4,41-60
3388,2022-07-03 21:14:16,Electronics,108,1,3107,Credit Card,55,0.0,Kerri Curtis,55,Male,1,2022,7,3,6,41-60
3388,2020-12-25 20:52:54,Books,12,1,3531,Cash,55,1.0,Kerri Curtis,55,Male,1,2020,12,25,4,41-60
3388,2021-03-11 08:59:55,Clothing,202,4,2321,PayPal,55,,Kerri Curtis,55,Male,1,2021,3,11,3,41-60
3388,2020-05-27 14:25:35,Home,311,5,572,Credit Card,55,1.0,Kerri Curtis,55,Male,1,2020,5,27,2,41-60
18171,2023-04-29 00:21:50,Clothing,69,4,1200,PayPal,61,1.0,Brian Thomas,61,Male,1,2023,4,29,5,61-80
18171,2022-06-12 03:41:47,Home,487,5,4661,Cash,61,0.0,Brian Thomas,61,Male,1,2022,6,12,6,61-80
1701,2022-09-21 17:02:50,Electronics,92,2,3331,PayPal,26,1.0,Michelle Wolfe,26,Male,1,2022,9,21,2,21-40
1701,2022-10-21 23:10:58,Clothing,440,3,2373,Cash,26,0.0,Michelle Wolfe,26,Male,1,2022,10,21,4,21-40
1701,2020-07-19 03:19:40,Home,125,4,4370,Credit Card,26,,Michelle Wolfe,26,Male,1,2020,7,19,6,21-40
1701,2020-06-27 07:33:51,Home,225,5,3648,PayPal,26,1.0,Michelle Wolfe,26,Male,1,2020,6,27,5,21-40
1701,2022-11-07 13:40:55,Clothing,339,4,2176,Credit Card,26,1.0,Michelle Wolfe,26,Male,1,2022,11,7,0,21-40
1701,2021-08-11 07:16:08,Electronics,322,5,3592,Cash,26,,Michelle Wolfe,26,Male,1,2021,8,11,2,21-40
1701,2021-12-12 21:37:38,Home,139,1,824,Credit Card,26,1.0,Michelle Wolfe,26,Male,1,2021,12,12,6,21-40
19040,2022-10-11 07:33:52,Books,456,2,2284,Credit Card,51,1.0,Jose Gates,51,Male,1,2022,10,11,1,41-60
19040,2022-05-23 08:35:07,Clothing,219,2,1755,PayPal,51,1.0,Jose Gates,51,Male,1,2022,5,23,0,41-60
19040,2022-01-16 01:51:53,Clothing,80,2,817,Credit Card,51,1.0,Jose Gates,51,Male,1,2022,1,16,6,41-60
19040,2021-01-31 13:20:37,Books,486,5,5043,Credit Card,51,1.0,Jose Gates,51,Male,1,2021,1,31,6,41-60
19040,2020-02-22 08:51:37,Books,104,4,313,Crypto,51,1.0,Jose Gates,51,Male,1,2020,2,22,5,41-60
19040,2021-04-29 14:16:31,Clothing,175,1,1746,Crypto,51,0.0,Jose Gates,51,Male,1,2021,4,29,3,41-60
23448,2020-05-14 21:44:42,Books,429,4,1300,Cash,39,0.0,Jean Stewart,39,Female,0,2020,5,14,3,21-40
23448,2022-08-04 14:28:00,Clothing,251,3,1079,PayPal,39,,Jean Stewart,39,Female,0,2022,8,4,3,21-40
23448,2021-05-20 11:42:05,Clothing,389,2,2128,Credit Card,39,0.0,Jean Stewart,39,Female,0,2021,5,20,3,21-40
30599,2023-06-01 17:39:20,Electronics,314,1,504,Credit Card,48,0.0,Jessica Leonard,48,Male,0,2023,6,1,3,41-60
30599,2020-02-28 21:12:22,Electronics,222,5,2393,PayPal,48,,Jessica Leonard,48,Male,0,2020,2,28,4,41-60
30599,2021-01-05 01:08:44,Clothing,398,1,3499,Credit Card,48,0.0,Jessica Leonard,48,Male,0,2021,1,5,1,41-60
29272,2021-01-13 07:32:19,Books,106,5,2006,PayPal,69,,Lisa Lyons,69,Female,1,2021,1,13,2,61-80
29272,2022-02-08 15:14:49,Books,78,3,3317,PayPal,69,0.0,Lisa Lyons,69,Female,1,2022,2,8,1,61-80
29272,2022-03-22 08:21:42,Electronics,288,1,3967,PayPal,69,,Lisa Lyons,69,Female,1,2022,3,22,1,61-80
29272,2020-07-21 05:12:21,Home,370,3,3333,PayPal,69,,Lisa Lyons,69,Female,1,2020,7,21,1,61-80
29272,2020-02-23 13:54:31,Clothing,315,2,3350,PayPal,69,1.0,Lisa Lyons,69,Female,1,2020,2,23,6,61-80
29272,2022-02-02 08:32:50,Electronics,151,2,3575,Credit Card,69,0.0,Lisa Lyons,69,Female,1,2022,2,2,2,61-80
29272,2022-11-17 23:28:05,Home,131,2,4853,Cash,69,1.0,Lisa Lyons,69,Female,1,2022,11,17,3,61-80
29272,2022-03-13 22:51:06,Books,66,4,3640,Cash,69,0.0,Lisa Lyons,69,Female,1,2022,3,13,6,61-80
39376,2022-06-14 15:50:07,Clothing,409,2,544,Cash,65,1.0,Tanya Coleman,65,Female,1,2022,6,14,1,61-80
39376,2020-03-17 04:43:48,Clothing,386,1,3112,PayPal,65,,Tanya Coleman,65,Female,1,2020,3,17,1,61-80
39376,2022-03-11 10:18:37,Electronics,116,1,987,Crypto,65,1.0,Tanya Coleman,65,Female,1,2022,3,11,4,61-80
42163,2020-01-10 04:44:57,Books,44,5,2695,Credit Card,35,1.0,Aaron Perez,35,Female,0,2020,1,10,4,21-40
42163,2020-11-30 12:29:54,Electronics,418,1,2445,PayPal,35,,Aaron Perez,35,Female,0,2020,11,30,0,21-40
42163,2022-07-11 17:50:47,Clothing,170,2,3430,Credit Card,35,1.0,Aaron Perez,35,Female,0,2022,7,11,0,21-40
42163,2022-08-15 22:55:38,Clothing,469,3,434,PayPal,35,0.0,Aaron Perez,35,Female,0,2022,8,15,0,21-40
42163,2022-09-08 07:56:25,Books,456,1,3841,Crypto,35,0.0,Aaron Perez,35,Female,0,2022,9,8,3,21-40
42163,2022-06-28 14:27:47,Books,322,2,2743,PayPal,35,0.0,Aaron Perez,35,Female,0,2022,6,28,1,21-40
2600,2022-02-04 19:15:37,Clothing,144,5,4352,Credit Card,40,0.0,Amber Duncan,40,Male,0,2022,2,4,4,21-40
2600,2021-08-19 07:01:38,Electronics,410,2,1849,Credit Card,40,1.0,Amber Duncan,40,Male,0,2021,8,19,3,21-40
2600,2021-08-10 16:59:04,Electronics,382,4,455,PayPal,40,,Amber Duncan,40,Male,0,2021,8,10,1,21-40
2600,2021-09-10 17:51:43,Books,195,5,494,Credit Card,40,,Amber Duncan,40,Male,0,2021,9,10,4,21-40
2600,2023-08-26 07:05:31,Books,488,3,4614,PayPal,40,0.0,Amber Duncan,40,Male,0,2023,8,26,5,21-40
2600,2020-01-26 04:58:17,Books,142,5,4742,Crypto,40,,Amber Duncan,40,Male,0,2020,1,26,6,21-40
2600,2020-07-17 10:49:50,Clothing,198,3,4748,Cash,40,,Amber Duncan,40,Male,0,2020,7,17,4,21-40
2600,2022-09-18 19:15:16,Clothing,410,4,547,PayPal,40,1.0,Amber Duncan,40,Male,0,2022,9,18,6,21-40
2600,2020-10-20 05:54:20,Electronics,49,1,3366,Credit Card,40,0.0,Amber Duncan,40,Male,0,2020,10,20,1,21-40
39294,2023-05-15 04:54:51,Clothing,393,4,2471,PayPal,51,0.0,Jessica Mcclure,51,Female,0,2023,5,15,0,41-60
39294,2022-10-04 16:14:58,Clothing,389,3,3235,Cash,51,0.0,Jessica Mcclure,51,Female,0,2022,10,4,1,41-60
39294,2023-06-03 04:36:46,Clothing,329,5,5054,Credit Card,51,1.0,Jessica Mcclure,51,Female,0,2023,6,3,5,41-60
15941,2021-10-24 16:52:51,Books,307,4,1876,Cash,30,1.0,Martin Davis,30,Female,0,2021,10,24,6,21-40
15941,2023-04-13 08:59:55,Electronics,192,4,4022,Crypto,30,,Martin Davis,30,Female,0,2023,4,13,3,21-40
15941,2020-10-18 01:47:33,Clothing,399,2,2363,PayPal,30,1.0,Martin Davis,30,Female,0,2020,10,18,6,21-40
15941,2020-01-03 05:42:16,Books,343,2,1068,PayPal,30,1.0,Martin Davis,30,Female,0,2020,1,3,4,21-40
15941,2020-08-03 23:38:12,Clothing,74,5,808,PayPal,30,0.0,Martin Davis,30,Female,0,2020,8,3,0,21-40
15941,2021-01-14 04:16:06,Clothing,244,5,1302,Credit Card,30,1.0,Martin Davis,30,Female,0,2021,1,14,3,21-40
15941,2020-11-21 20:55:17,Clothing,260,5,4392,Cash,30,1.0,Martin Davis,30,Female,0,2020,11,21,5,21-40
15941,2021-03-07 01:31:02,Clothing,310,5,3401,Credit Card,30,1.0,Martin Davis,30,Female,0,2021,3,7,6,21-40
15941,2020-12-15 10:21:23,Books,332,5,3871,Cash,30,0.0,Martin Davis,30,Female,0,2020,12,15,1,21-40
34830,2021-12-14 22:15:52,Clothing,378,5,2767,Credit Card,62,0.0,Vanessa Wilson,62,Female,0,2021,12,14,1,61-80
34830,2021-09-03 07:12:30,Clothing,332,5,4152,Cash,62,1.0,Vanessa Wilson,62,Female,0,2021,9,3,4,61-80
34830,2020-08-05 11:32:53,Books,41,2,4412,Cash,62,0.0,Vanessa Wilson,62,Female,0,2020,8,5,2,61-80
34830,2020-04-04 12:26:40,Books,175,3,5278,PayPal,62,0.0,Vanessa Wilson,62,Female,0,2020,4,4,5,61-80
34830,2020-06-17 08:59:52,Books,219,3,2585,Credit Card,62,1.0,Vanessa Wilson,62,Female,0,2020,6,17,2,61-80
34830,2022-11-19 02:21:01,Home,102,5,5165,PayPal,62,1.0,Vanessa Wilson,62,Female,0,2022,11,19,5,61-80
9723,2021-06-15 15:38:48,Clothing,42,4,3114,PayPal,54,0.0,Erika Rollins,54,Male,0,2021,6,15,1,41-60
9723,2020-07-16 13:25:22,Books,420,1,1830,Credit Card,54,0.0,Erika Rollins,54,Male,0,2020,7,16,3,41-60
9723,2020-10-12 13:52:08,Home,159,1,3348,PayPal,54,1.0,Erika Rollins,54,Male,0,2020,10,12,0,41-60
9723,2020-05-08 17:28:34,Clothing,249,5,4298,Credit Card,54,0.0,Erika Rollins,54,Male,0,2020,5,8,4,41-60
9723,2020-12-24 23:43:20,Books,432,2,1520,PayPal,54,0.0,Erika Rollins,54,Male,0,2020,12,24,3,41-60
9723,2023-07-20 09:20:37,Electronics,414,5,4716,Cash,54,1.0,Erika Rollins,54,Male,0,2023,7,20,3,41-60
13190,2023-08-15 02:21:46,Electronics,225,1,5121,Cash,65,1.0,Kathleen Stephens,65,Female,0,2023,8,15,1,61-80
